original
0.055376252
0.071897477
0.062964063
0.079806136
0.060508493
0.055818752
0.054837508
0.070654557
0.079284305
0.064571946
0.085669826
0.069298968
0.069455784
0.058774676
0.132819057
0.105347293
0.053296493
0.051989658
0.07219505
0.072273211
0.093578193
0.035696018
0.055258731
0.037738428
0.066071119
0.062969746
0.075146608
0.111943006
0.070242612
0.058945958
0.096101206
0.076518662
0.067254483
0.051676591
0.077812549
0.044128626
0.040831134
0.073447012
0.142798507
0.120334412
0.1090682
0.103522275
0.088858408
0.128388367
0.102194976
0.061783009
0.153264034
0.088522436
0.089010672
0.086838826
0.157396144
0.137393537
0.141532868
0.168771287
0.087858778
0.103155926
0.109672068
0.155087273
0.102971209
0.089441123
0.069261772
0.088835713
0.115440041
0.08779594
0.098242038
0.089276457
0.106852159
0.056209527
0.076056489
0.092590666
0.153659833
0.163800836
0.149176546
0.162972684
0.067634551
0.144437375
0.120069597
0.048701102
0.070205123
0.065508692
0.146708865
0.068090177
0.074043317
0.036162368
0.037890809
0.032820053
0.05800855
0.045791129
0.053419618
0.071117799
0.039914475
0.066967316
0.05269587
0.058669033
0.033271004
0.038073395
0.0432042
0.054764319
0.047769876
0.053701518
0.066178635
0.074251333
0.077019805
0.079787277
0.087350052
0.073607318
0.07183797
0.079570644
0.090252951
0.0706187
0.058820304
0.075256456
0.062768557
0.103411926
0.090588501
0.087347697
0.082753024
0.052366092
0.079203015
0.050992467
0.095543614
0.090528072
0.094407459
0.094342642
0.105552734
0.088528424
0.094247045
0.065558999
0.064246474
0.063685394
0.070495037
0.042785248
0.047057059
0.044855296
0.043059531
0.062936511
0.056111274
0.062633556
0.054661357
0.081930119
0.0515886
0.039262352
0.05887301
0.074478291
0.081531072
0.19159946
0.091036434
0.068578158
0.082722131
0.073355975
0.055052884
0.060962854
0.066454609
0.083440964
0.06722599
0.068572362
0.056452297
0.053121169
0.056071039
0.059888593
0.044599965
0.052352129
0.053019167
0.049748748
0.053163271
0.047305214
0.089805836
0.078965039
0.082506219
0.076693573
0.072049905
0.081601306
0.08201934
0.051912473
0.059455233
0.114970165
0.067388881
0.051426178
0.044075559
0.093453227
0.086450579
0.071711935
0.064166999
0.06083749
0.094726153
0.097215433
0.066047805
0.046793373
0.055889603
0.060287575
0.061994579
0.0833586
0.085106928
0.041207679
0.042735854
0.052998365
0.047017794
0.040922546
0.03524986
0.025787397
0.03236522
0.087524925
0.054104382
0.047521228
0.050988515
0.091393551
0.091738508
0.097836551
0.052776134
0.104807086
0.076849311
0.11607028
0.089641711
0.081706862
0.052092228
0.064652002
0.054901337
0.057184256
0.103640549
0.110796986
0.110844419
0.162603364
0.1427696
0.15766684
0.117515117
0.114767012
0.157666657
0.15915042
0.157996334
0.161929221
0.096689378
0.093211123
0.094448897
0.126298624
0.11151591
0.108317253
0.124561865
0.147730197
0.094753987
0.080712023
0.051682834
0.059817061
0.090615309
0.120616391
0.144967184
0.092849119
0.225601912
0.203079164
0.247398792
0.10542991
0.129145494
0.104449945
0.113181958
0.102060184
0.125110257
0.111771031
0.134585323
0.136481335
0.112594816
0.119281903
0.089758076
0.124660616
0.107766151
0.105831718
0.081059861
0.07746877
0.073138074
0.082514215
0.066760996
0.096724493
0.150898455
0.127768589
0.154003211
0.148127032
0.114281165
0.14568681
0.130945963
0.082175178
0.099444786
0.127195269
0.080001814
0.153315729
0.0988475
0.109156779
0.109961108
0.095159552
0.110353129
0.050896019
0.070451956
0.092193682
0.123198191
0.105552955
0.118544657
0.066813967
0.069770982
0.119948095
0.099332277
0.13892798
0.065905054
0.129087989
0.135131859
0.112297878
0.123081187
0.065614545
0.091247558
0.139673503
0.167923955
0.129314578
0.159801377
0.151344494
0.173971687
0.169668634
0.151227347
0.148816701
0.130176053
0.155300218
0.103123026
0.174952549
0.073117401
0.085713978
0.083176455
0.126575931
0.080907619
0.174186225
0.125913158
0.180143509
0.135678047
0.225127257
0.1059091
0.170889649
0.167099857
0.094566629
0.145458978
0.110824535
0.095483076
0.165473959
0.158965812
0.104983722
0.044588341
0.038304639
0.026015897
0.037008472
0.036666985
0.082265485
0.046528267
0.091091613
0.107364216
0.072239457
0.056892484
0.058270129
0.116762049
0.124501405
0.042290959
0.037833324
0.058694356
0.041544897
0.043920323
0.160231505
0.145939315
0.112347556
0.139458052
0.046886151
0.054695913
0.049376485
0.0996623
0.107987426
0.104003713
0.149332679
0.089173731
0.101188369
0.101115028
0.128402414
0.119151094
0.063259585
0.093877348
0.089461054
0.027265222
0.032450467
0.092724897
0.083877164
0.076572955
0.133572448
0.098394598
0.101089876
0.104750723
0.077413072
0.111932177
0.123599966
0.139424572
0.102146762
0.076196035
0.04300546
0.033348938
0.091600195
0.102124409
0.103786157
0.120432494
0.080168698
0.036309776
0.049110334
0.033820077
0.043581822
0.058102453
0.036802189
0.038602328
0.070564986
0.05077974
0.04597853
0.048746488
0.057395246
0.041533893
0.076383832
0.03270716
0.039263691
0.084077579
0.097697755
0.132933822
0.105068523
0.139058508
0.169852357
0.101897999
0.175829253
0.128004783
0.092406757
0.079806193
0.114040107
0.108739699
0.115994218
0.167396192
0.132112631
0.059313883
0.085742235
0.167997433
0.202204916
0.150820997
0.070379205
0.066722543
0.067142905
0.06566873
0.046277509
0.052108117
0.09864748
0.09746974
0.119566819
0.148594241
0.078624354
0.13128623
0.143518252
0.077158203
0.127136161
0.091909363
0.04493015
0.100864669
0.099902822
0.106516906
0.10624108
0.128430651
0.108235551
0.100560006
0.107984702
0.110105112
0.087619703
0.066416837
0.078615156
0.105895273
0.080156917
0.127109364
0.151163285
0.110316173
0.116830757
0.162794924
0.112389423
0.136175321
0.094101964
0.088447883
0.131069361
0.145471421
0.135592698
0.150901444
0.13898077
0.121866317
0.097858553
0.147474322
0.09847098
0.103166879
0.138331221
0.147821338
0.083894126
0.120004864
0.124790736
0.133411892
0.070265853
0.091344631
0.105934311
0.173022648
0.10809692
0.102476368
0.164608844
0.228474579
0.217840078
0.187884057
0.058381149
0.034791273
0.058440243
0.057168748
0.090243212
0.091813569
0.091445708
0.084329406
0.033918567
0.042011674
0.097871839
0.066105389
0.053061286
0.04847802
0.053787161
0.037035171
0.035880456
0.066041649
0.052366214
0.054038431
0.044760277
0.118269216
0.072373246
0.052653968
0.117447507
0.071970367
0.118043131
0.0884741
0.096692869
0.070937015
0.110372133
0.119636037
0.139559238
0.15756533
0.098942781
0.168673156
0.179479939
0.182276496
0.132626415
0.204604032
0.205240081
0.223134572
0.199801703
0.226817546
0.199570423
0.199205992
0.212997393
0.200011343
0.198127695
0.211321834
0.221560727
0.202482984
0.159634542
0.200714227
0.211132685
0.1927148
0.171699669
0.208418662
0.190834228
0.152586575
0.211335025
0.120161278
0.08873134
0.070656281
0.101728028
0.080489917
0.098661011
0.114124755
0.095387344
0.110326956
0.232294574
0.150037455
0.183967136
0.092717235
0.156479511
0.17454651
0.158958901
0.136596721
0.145876911
0.064876167
0.093588006
0.184651982
0.173529948
0.180706506
0.17678041
0.138785561
0.127020275
0.134620263
0.12464429
0.160991206
0.173112638
0.196368296
0.113395209
0.186601915
0.104993629
0.165767839
0.14361591
0.144933343
0.147120779
0.184707187
0.17906351
0.181234421
0.149282803
0.156772169
0.121290239
0.119848273
0.14448257
0.103180721
0.140518271
0.088242029
0.105526209
0.150011626
0.176436892
0.16336666
0.156122092
0.121393438
0.15725978
0.138073018
0.102538063
0.061954578
0.062306497
0.061321016
0.149117452
0.145101479
0.114635482
0.100886848
0.057343925
0.051291845
0.135166778
0.139003897
0.13315052
0.135856707
0.138796651
0.15941489
0.160328555
0.157750004
0.075747728
0.080215805
0.112518181
0.137116988
0.084286113
0.09166249
0.140573427
0.105530563
0.174931159
0.147371383
0.10910806
0.164567599
0.141991798
0.16029773
0.147625493
0.10566867
0.095413463
0.173975442
0.156497175
0.132777799
0.125939247
0.131698003
0.111118629
0.070275667
0.073201518
0.062199708
0.080233906
0.085539246
0.091980347
0.138489696
0.09237738
0.174863209
0.124445767
0.08685904
0.113615159
0.087108026
0.107893004
0.111987186
0.122141781
0.175927522
0.075167915
0.098531929
0.081078239
0.072814971
0.107845293
0.161533044
0.175345313
0.080552118
0.073010626
0.088823582
0.109000758
0.071617406
0.078913839
0.108542149
0.165131033
0.066603896
0.061239682
0.074027714
0.080247616
0.107210355
0.055533317
0.149856369
0.118893895
0.059086198
0.061712839
0.058088316
0.05891946
0.058319486
0.063927942
0.153981657
0.092724877
0.077800653
0.070172613
0.09251577
0.082514954
0.104216379
0.128656722
0.138922206
0.141542939
0.072359746
0.092039596
0.092033279
0.158027502
0.118659452
0.117577814
0.105730464
0.126561578
0.135911063
0.121038249
0.119067723
0.07526473
0.082458321
0.106514436
0.155545792
0.134775696
0.138492033
0.165388768
0.159662241
0.112078455
0.087807509
0.08871698
0.075168784
0.074860468
0.076354614
0.080327867
0.090983596
0.0701626
0.109650276
0.10301809
0.071703952
0.073926017
0.112418433
0.089480991
0.076630649
0.113909273
0.086438156
0.098428521
0.115605702
0.099100737
0.116759892
0.104875616
0.081222824
0.119411466
0.13133118
0.140095361
0.145350695
0.121391105
0.095382312
0.086101454
0.129343315
0.056841281
0.058139319
0.075902953
0.079141885
0.083844631
0.111117448
0.156079561
0.101676274
0.071559691
0.077692882
0.122853132
0.067731741
0.106447115
0.131434446
0.06455543
0.069483885
0.173164577
0.064316041
0.119498619
0.096410469
0.099093506
0.10591157
0.088027826
0.120391725
0.127362009
0.151626392
0.142376977
0.16631049
0.148352484
0.135930005
0.06669731
0.116420881
0.133218984
0.075401918
0.055122139
0.140175674
0.156044898
0.125044851
0.166577246
0.151575367
0.14077712
0.154275258
0.122481804
0.142803002
0.081619926
0.080346478
0.080568375
0.083405722
0.128645801
0.119466175
0.101517087
0.114723197
0.137731327
0.133447064
0.115574632
0.113818964
0.114380991
0.101196474
0.110328324
0.109101455
0.122370283
0.087485329
0.100022596
0.1195538
0.128827624
0.13404915
0.136647544
0.097073072
0.107632516
0.114650364
0.120596969
0.1206687
0.122621214
0.122970646
0.040507947
0.039606929
0.03350226
0.039728765
0.077879359
0.077710919
0.029940173
0.03022998
0.037281963
0.032672597
0.041519045
0.066378647
0.051021184
0.047879028
0.048418759
0.132157686
0.120854212
0.167207353
0.12756758
0.16532471
0.152900658
0.10535711
0.106092628
0.101581643
0.13967649
0.125746975
0.131048234
0.125587374
0.120603917
0.112655304
0.115356917
0.115305441
0.080730278
0.027762315
0.038469471
0.072429786
0.065590824
0.075151419
0.054824169
0.059089078
0.061343221
0.065932357
0.058935638
0.068559505
0.073914435
0.072246171
0.08263811
0.084872354
0.061368714
0.074081794
0.099467677
0.109348571
0.140549548
0.085122117
0.086042707
0.075403957
0.110698208
0.090224252
0.073117745
0.138639651
0.123774965
0.105986457
0.129771766
0.141431864
0.104242756
0.098953745
0.095049673
0.109696934
0.088343701
0.124924347
0.139539578
0.110287706
0.100389902
0.082242226
0.066028573
0.097280979
0.129643044
0.121012834
0.101250418
0.100816512
0.11095159
0.090459477
0.105859816
0.121314237
0.105812034
0.101560872
0.087722848
0.11379735
0.081034958
0.113780411
0.073846032
0.111334428
0.074385702
0.098687053
0.111049058
0.140012755
0.1486534
0.142948817
0.126100386
0.116626779
0.099538933
0.107840248
0.105298671
0.067808822
0.118235704
0.099535409
0.065462601
0.067871498
0.081636224
0.089252984
0.141807496
0.136435749
0.089560614
0.099214299
0.112562432
0.124146377
0.138414983
0.109243128
0.081313066
0.069488469
0.087633625
0.054250136
0.113810855
0.124853365
0.108239117
0.128506429
0.113302458
0.098293745
0.166324333
0.119319552
0.120499844
0.085309681
0.138651508
0.154004214
0.105617415
0.089464761
0.134677915
0.122994074
0.063753766
0.057493505
0.146695507
0.126613178
0.057557463
0.147788833
0.094655512
0.079279028
0.092910487
0.072318425
0.071982757
0.084529582
0.162296189
0.175414692
0.111950632
0.125112732
0.142575432
0.162385648
0.130580762
0.107509258
0.10964763
0.116256484
0.155498913
0.144753329
0.132165482
0.120199788
0.095884036
0.181261071
0.134784063
0.092671428
0.082759842
0.11893144
0.12278439
0.131283269
0.09745163
0.135052413
0.140243532
0.133171316
0.115603446
0.109403402
0.100769137
0.089056919
0.051387516
0.065963709
0.095913397
0.096381236
0.100003923
0.099053204
0.03663838
0.027017301
0.024145857
0.043381326
0.06912748
0.048478859
0.064802281
0.100148984
0.106898315
0.079823001
0.130935053
0.023031483
0.018469138
0.019500139
0.050839785
0.067624277
0.032839122
0.041764996
0.04639472
0.043062847
0.075938692
0.013556424
0.015096679
0.017697833
0.114591973
0.096207408
0.093164623
0.11167756
0.112110024
0.113067799
0.178578445
0.269782638
0.269908654
0.075657443
0.064735002
0.018936524
0.03520729
0.043597056
0.063571754
0.091697224
0.045267578
0.061347411
0.122159088
0.10468117
0.116713112
0.083495108
0.078759232
0.089566909
0.103962341
0.139230547
0.10417252
0.091361559
0.099131282
0.107155548
0.091146375
0.106864919
0.106192083
0.105901146
0.098759032
0.142931319
0.119611447
0.090382109
0.10374909
0.089501235
0.110555783
0.110681605
0.100941513
0.120664056
0.09768644
0.104356692
0.11472578
0.13280175
0.138659271
0.149345074
0.126223495
0.132377882
0.10221707
0.092988696
0.115130395
0.100781871
0.078146706
0.129261272
0.07298538
0.13851551
0.100366806
0.104874292
0.113249018
0.108736506
0.100523906
0.132023618
0.118707263
0.126662641
0.126541474
