bilinear-0.6,bilinear-2.0,average-3,average-5,gaussian-3,gaussian-5,jpeg-55,jpeg-75,jpeg-95
0.3439378590138161,0.26259698043257534,0.2774721568076095,0.2189464419588129,0.2875534320084398,0.26073711030746727,0.29889204837076594,0.29774240035797883,0.30485522557636635
0.29603029150073884,0.24643716552981568,0.2537448972383657,0.2133787796932958,0.26052502747348955,0.2403765473010116,0.2683631950850002,0.2696116801929934,0.28037677015698753
0.31883544743520764,0.32474822344268756,0.31960568171822684,0.2573739158956435,0.3312507231360236,0.3037767715952388,0.31329201256604855,0.3173688038279117,0.33249437598839726
0.3454515566029286,0.24652870233943763,0.31704142006449537,0.2623104311084946,0.3253525129030141,0.299087204727371,0.3366899071833992,0.33562970349553745,0.34517689102508664
0.39264799881118045,0.3188715163497962,0.2933947287164545,0.23651283153881805,0.29958965922163705,0.2728426509156469,0.30278934011917424,0.30726701494596254,0.3160996127065387
0.2666855689740784,0.2212477519032027,0.22121702524411707,0.18595947884453487,0.22499865727443283,0.2133140833664025,0.23678963705530987,0.23560743543313598,0.23791256166078956
0.3757707010467684,0.2724921104486594,0.3407423174154409,0.286720143966125,0.3485610011231884,0.325013488905966,0.3785897586130329,0.36667129955805566,0.364617508539666
0.293446843882256,0.24319549982432823,0.2532094267671334,0.20931378424550579,0.2607435257918425,0.23968069584251536,0.26558846865907604,0.2709321836520132,0.2726493696235165
0.25344643109874476,0.16585623632824867,0.20321441529458253,0.17053612599638754,0.21091329455646785,0.19266285224925764,0.22655803578310085,0.2248078267621638,0.22545235401703312
0.32362589538532577,0.2536302328296318,0.2675339149642181,0.21574393605647216,0.2729932701106259,0.25293552871458924,0.27701455280320575,0.28040259109476673,0.28714889039477587
0.32412020544682957,0.2572995678433168,0.32986637294025734,0.2829474405373627,0.3388333492910883,0.31137194232031185,0.35214005643881896,0.34987881145380906,0.3605502382803862
0.3969000491472382,0.42989162647363244,0.3854246226095955,0.32629890504698034,0.38811036035246443,0.36544583615421317,0.38697612269437426,0.38677910802171067,0.39242579578781567
0.39380553954859226,0.42718080056242363,0.39709693686615477,0.35042302824766036,0.40060800934195334,0.380031415870412,0.4042383153276069,0.39571669901382406,0.40069235914858287
0.36244015912673644,0.31047761708241206,0.3439562549007482,0.27323565769500335,0.358046180945057,0.3172684123803733,0.3707955756852392,0.37205867660431696,0.39331557581281856
0.2986737004603953,0.2435622999398323,0.23919863291833884,0.2022818519924403,0.24453527413705453,0.2277238250236175,0.25544798273869707,0.255475589184562,0.25946009948516163
0.3229048365090787,0.2424223812982274,0.2848702742299999,0.22417560895428412,0.29053830385880486,0.26845416269635336,0.30708502222817985,0.3044409084778074,0.3029827451588418
0.2961932620364872,0.2324739109568254,0.26835964945980073,0.20963573739836527,0.2790556887158399,0.2526744729764465,0.2947433520297848,0.29483126469152743,0.303858082382894
0.39974253907475227,0.24107792185071203,0.2897513562380649,0.21440193846234384,0.29873751034573703,0.2587001693812535,0.3190296333370071,0.3194269419880574,0.3377508491165716
0.2918021592190286,0.26655325533053964,0.26619635439990724,0.21903935682898681,0.27136080889941,0.2502471681661974,0.2793639196912088,0.2821691136151898,0.29128981080310834
0.30934362485253925,0.243914908652284,0.3119683840277098,0.2306717127835163,0.3203175288537496,0.2886494663119898,0.3233901175440905,0.322737881061504,0.3290867700496514
0.26463225099280374,0.2013289749347411,0.2628440198823789,0.2166830380189624,0.2686059099262605,0.2514781158199869,0.27531791076449963,0.2776101250682751,0.2757283893570855
0.29934794947802645,0.2533257122772818,0.2752851217977753,0.20741612682592755,0.2868132114857444,0.2545762597594079,0.28154686105528015,0.2889606820726334,0.3028708794586899
0.3357898177753715,0.3056311284944908,0.3422930170316793,0.2854905989122228,0.35069705930905865,0.3248401646752141,0.3378125208434498,0.3389969933488322,0.34875581738908107
0.2962481928656442,0.2690683506955747,0.29065783150740765,0.24076605392863168,0.29581553691612483,0.2732341801369645,0.29235483342963453,0.2941791862125891,0.29735739415889134
0.31414248017096186,0.25608808492635005,0.2770138905975814,0.22795844896568368,0.28528610404811344,0.26254210340526374,0.28999156573648405,0.2918138991302205,0.2932545799086826
0.25853900555411913,0.18059117588067436,0.2193708697083847,0.19334842023563478,0.22307180171609367,0.21130576387950015,0.23543688425791595,0.2363908629838915,0.23768325433221407
0.3524341406313836,0.37648102765390573,0.35754343635393576,0.3051100252734204,0.3583792947256671,0.3383172645005628,0.35154298896048847,0.35012392171047,0.3576176784344458
0.30768434091816604,0.26758766392252253,0.30895253064177236,0.2617142167525043,0.3123719991344888,0.29980576603933873,0.3024611723230609,0.30201548690602864,0.30465545700732977
0.27783693442243357,0.22499078250999238,0.21047292607062318,0.18134194486046168,0.21373848539239965,0.2017916033243126,0.22031910510838287,0.2187833073068205,0.22641684689276753
0.3296699135755628,0.3500513629294628,0.34779750913342605,0.2936604639827768,0.35044587571143504,0.3308853153904247,0.3399161765132424,0.3407666495229926,0.3500203627293585
0.4420475503098064,0.4155015372240736,0.4283430541012631,0.3715046830219797,0.4324443529113734,0.39961550711160787,0.412437495629218,0.41605747992273473,0.4366134102520658
0.4262587160004141,0.39900518842841415,0.3875966610116787,0.30927460596829653,0.39098088234933304,0.3491111464366117,0.3873417411855735,0.390702474440345,0.41981257914542697
0.4374916416738398,0.4028605215265281,0.33409935198472834,0.23636302857573926,0.3482590353690638,0.2916567624004192,0.35005177855397174,0.3614480649758634,0.3995933939482664
0.3393055479736584,0.338709975510537,0.31239771737066174,0.24918868600606203,0.31795796051295205,0.2846535736876041,0.3272545611149542,0.33038905362154314,0.3438428876706194
0.32288942268107657,0.32681243909121366,0.3151237537207655,0.2634641959663124,0.3148390503936954,0.3034593221994154,0.31301976685709704,0.3115334333089022,0.3149647254309194
0.3748693946156447,0.42543157274152926,0.39640834702882205,0.33742755647061895,0.393804211218235,0.3788496261389995,0.3697558532672271,0.36921976708607984,0.3787579750785522
0.3691105036791704,0.3390914334663251,0.35216358919459906,0.2953857070997067,0.35491601893967595,0.32446998802160143,0.3457244846899683,0.3441898308648381,0.35685370751905676
0.27163442248687036,0.2756738400167389,0.2520414725763069,0.2075189837069028,0.25348651744670153,0.2372703561701133,0.25938923274212605,0.26176454413264727,0.27532679753194467
0.31747537658811703,0.31563981398224633,0.31236274295286587,0.26613444795214386,0.3126262638300627,0.29932634456152857,0.2956541650242526,0.2976042725772321,0.30758043381140476
0.29572585630686493,0.29861590043112884,0.25655102626317033,0.2097362313189727,0.25938586286503845,0.24236066637487516,0.26170133839414395,0.2636051651587665,0.2825002707519083
0.3515271353896826,0.3010678541627102,0.26638567241261824,0.17990205939156334,0.28322231877185267,0.23633209468304464,0.29287006425922857,0.3013699896112279,0.32738952537855875
0.2881032938631163,0.27503839968339117,0.25356799833943744,0.20050686768176929,0.2575171643768369,0.23819621334385913,0.2656058317683911,0.2680141353723969,0.2727182932905855
0.31389191849288334,0.27987548558411235,0.2716471790506648,0.23345990794771684,0.27605038093929113,0.25725580478639637,0.2780194089080267,0.27974541724122165,0.28464692152195903
0.2864438160095449,0.2900149146457241,0.24933433353829168,0.21103873714559235,0.2532322419128416,0.24335496679271204,0.2565396472601262,0.2562087587539069,0.2572125968945598
0.24568509238130795,0.2374722706471143,0.24304164808527717,0.20256759841723443,0.24552049042666618,0.23414548632610652,0.25251899749041123,0.254173380259101,0.25689592978272274
0.27406372726806644,0.2710442687821837,0.2512544413353343,0.21217350148980593,0.25545433610102874,0.24442235076307461,0.2591073551262985,0.26270745965351305,0.2629865565311987
0.2669754035893269,0.2617436662381599,0.24915312080374138,0.2056030385440857,0.24895434942379402,0.23803879934137892,0.25491663394560926,0.25650661767051647,0.26311538170887805
0.24590056023328086,0.24986241019867197,0.2493401695387985,0.20894707888221523,0.2515870062079693,0.2398052339775411,0.2518460848270993,0.2531168870049274,0.25779726129920194
0.2976274300525956,0.2661895534303698,0.292202348780427,0.24831037885131718,0.2943149324382287,0.2793798319346335,0.2837295649199556,0.28472050641635915,0.28729152507723693
0.3116444482744571,0.3138732612378427,0.30834429591031054,0.255448385395472,0.30988277591827784,0.2868755671630424,0.30059163963284763,0.30073051679421325,0.30987427041216253
0.27736069243202,0.2624153528270881,0.2994718183551836,0.2570786512047943,0.3024641501682825,0.2928070163163083,0.2947567478301779,0.2924523431419218,0.2966318588458315
0.339709004103635,0.38577568808121165,0.3555073868860065,0.30219413569964093,0.3523827825489962,0.33671850885078075,0.3430288540890696,0.3445174049254198,0.3450264927273698
0.2884783939979464,0.29578859822714654,0.27026308214105577,0.23129700464566894,0.2708916625258419,0.2571640532328319,0.26750050522278596,0.26867364606863264,0.27975178007665435
0.24885582856402855,0.23915896288842595,0.2251530861352292,0.19887813228959242,0.22811843817503816,0.21746229763612487,0.23128084273785207,0.2322791985225519,0.24002405662859727
0.26491505846630947,0.24301697090239707,0.2347949486516002,0.19903844869505308,0.23879953719662336,0.22920846532512165,0.24826793380573775,0.2505903815909465,0.25127747202384315
0.25347716152721095,0.23459651897628644,0.22170123092055627,0.1969140918205416,0.22567604117418327,0.21641027231716822,0.23124008942558666,0.23381177718392226,0.2340623824951917
0.2815031685395193,0.27379771840257994,0.26053536855435205,0.22163352266607286,0.26219415962084763,0.25060766182434785,0.2603708697722811,0.26199999177309324,0.2630800899522352
0.33872988093129025,0.3115232514633713,0.31310802362243484,0.26830170494473227,0.31131812143651294,0.2992776953985892,0.3030542232504633,0.302527721902674,0.3055914296230805
0.31394781936280813,0.32501307957316034,0.28804639919027786,0.2425992595362872,0.2853492815936466,0.27626783412571837,0.28212275256295827,0.28259902614524635,0.28396867381460145
0.3235877896695338,0.3335680804544167,0.3078446146258037,0.2594721486038355,0.3050892649593445,0.2910889852868919,0.2963927063180836,0.2944168740234971,0.29917862771906284
0.3433973727650381,0.3270031216498463,0.348703269557942,0.3083357005167501,0.34286908483358686,0.3267875861828579,0.33055101892619937,0.3264103231559895,0.32802870054683203
0.2723201191014428,0.22845145189411212,0.21641489469487313,0.17699625038394468,0.2222277946390519,0.20415773887368044,0.2313972470210758,0.2302409804512585,0.2309617108015077
0.37501384633847,0.3242880152041854,0.4217846695963564,0.38244563126530345,0.4170630946871437,0.4000808668118933,0.3968669781134123,0.3916497924830009,0.38692653738120475
0.37802680205584893,0.32093610583664894,0.39808828050510986,0.3424543016631489,0.3923312562960522,0.3753626227333186,0.3696966577047991,0.36814102897099354,0.36988258258178763
0.3910907579110748,0.35526145771239076,0.3845843687596305,0.32290250622481176,0.3850218456525009,0.3626754121670902,0.36637571146518866,0.3645860587135549,0.36880303359961897
0.3000754995734592,0.30253796884216877,0.3158911022478294,0.2622954831194472,0.32091973324120837,0.29766357005688776,0.31344430882372193,0.3099829538196822,0.3123839202065232
0.30054282034089747,0.31375251216172473,0.3130003812236683,0.25535625569960896,0.3122204924199615,0.29392715809084724,0.3042061048600391,0.3032598373274071,0.3106740322495846
0.3344346280017575,0.3325709578449585,0.3387647141108318,0.2860314743613207,0.34264698096059804,0.320590373117246,0.3307524012455469,0.32999189911960675,0.3349770349507907
0.3660861937303837,0.36075720142992845,0.3677045907547118,0.31552121630783403,0.3682795918698173,0.3490039445640838,0.34548691031697,0.33991041740119665,0.3490255517625834
0.29951029641933175,0.3050512298918768,0.3170914014307419,0.26417184662822707,0.3219372504044648,0.29989222219598227,0.3110451620681267,0.31291948940082237,0.315340495351879
0.3880279349358712,0.3598417662342746,0.40834628105913845,0.37381947096921103,0.4057621378297699,0.39624624200702474,0.3755194188521752,0.37599925930132627,0.3750718050090931
0.3414537213991051,0.36262483289258274,0.3577189614928559,0.30767198025835424,0.3575034322788064,0.3374145463972563,0.34101911250609324,0.34148294403595375,0.34510144233167994
0.3003886604340374,0.30564664937816205,0.32124422183326135,0.27319664261396853,0.32129055026406655,0.3072776492212654,0.3056762385887547,0.3077536763009521,0.31252836654988314
0.37282197315181936,0.3265044729765366,0.36334030741742607,0.3123494991799368,0.3616479608797807,0.33749520445660897,0.3509122756458636,0.35390221000612127,0.35951834404105865
0.35272544517885246,0.3375806739624101,0.3546384585582426,0.2977739090320035,0.35457944035480476,0.3308247777543812,0.3329093431275636,0.33465090195416886,0.34679278201340025
0.40988768671896514,0.37321194915210004,0.3553767201331127,0.3075391899206474,0.35807042981933296,0.33582695442564886,0.3460469104024568,0.34422089173866316,0.34785854645701936
0.3558936697366906,0.34977800742298665,0.3697888736713431,0.31678057886281125,0.36917349561996793,0.34981035833497043,0.3472040330848642,0.3459398840809634,0.3479716064180618
0.3011129885388314,0.28227269411985345,0.28823332897174975,0.24603278088986466,0.28874478989270685,0.2746852045562429,0.2841175280898271,0.2844997954353466,0.2863652858099149
0.38901031833445915,0.3492525611283763,0.3786349210299201,0.33264393524560587,0.37895121569804596,0.36336095556155407,0.34726958429000243,0.34717390194530906,0.35412888751532773
0.30958073871499725,0.28996292209405305,0.2726109543579943,0.22912105162799565,0.276055232136163,0.2590376245063435,0.27870438738031506,0.2792495828138295,0.28075885381141075
0.3900926302229606,0.3807646960044089,0.38797475118083424,0.3382021120468572,0.3939313544214749,0.3649036774980968,0.38164010433202245,0.3824411469533593,0.38195813568973924
0.3637124650374346,0.3771962801427738,0.34308438519995155,0.2882088253997476,0.34837675617894437,0.3218327609594689,0.3365982953501411,0.3357137177803073,0.3407256390719967
0.37927150293858775,0.3538828124378933,0.3500762121132215,0.2983821239828229,0.35088404210063356,0.32938404317202435,0.3315741218458526,0.3306480281709369,0.33996576600972434
0.40535056125737595,0.4092479926688508,0.39096846904661514,0.3522269716268156,0.3913108177672091,0.3703789640444624,0.3685579713304044,0.3677315399896857,0.370537537017154
0.37919688646459604,0.4028404247882518,0.38795036891743545,0.3263380016894659,0.3901015628824317,0.36349300506356974,0.380108294637778,0.3828031654373743,0.3825932192056148
0.29198479185174264,0.28168105468152144,0.25983088482163574,0.21464161000232249,0.2676511807728132,0.24413961070212678,0.2751816259553385,0.2731686256379433,0.2721563282010954
0.3255416658567617,0.30069037264000825,0.308029367278666,0.25446802649463435,0.3167333542710017,0.2913074880079702,0.32417442191843215,0.3195360049402914,0.3194286661117471
0.36236608600730125,0.2884244179094762,0.32256522142182903,0.26484298463589623,0.32385342078494833,0.303582821767486,0.31423338653491567,0.30832307434947775,0.316233409349529
0.30491228343191756,0.29481071421266325,0.33634343896813707,0.27930911706146777,0.3365813451075935,0.3217375924673509,0.3157714960536554,0.31165710005138636,0.3106238191692305
0.28455537928630764,0.3230527231407684,0.3277426387715401,0.28671359016120773,0.32647325990205284,0.3178501599090138,0.31355357122927774,0.30710585617363995,0.30691670629869466
0.3745851981982584,0.3582926919506682,0.3847448137902905,0.35701530581230384,0.38166516628513414,0.37112963355336137,0.35686679483573186,0.3579678190667983,0.35088711182442495
0.27532792619667074,0.2668619613685933,0.26730757362568874,0.23548416901416447,0.26876529410728794,0.26155569831029746,0.27060832694293024,0.2702831799678879,0.2719248363032902
0.28797556026973375,0.28502050872557294,0.25988889437794316,0.2191233356430774,0.26205727663350836,0.24992292231870897,0.26439062743668446,0.2600263996872181,0.2687432949190522
0.2879237192855403,0.278783658214238,0.2665154794323342,0.22598896524343964,0.26462463359633054,0.2581089859641925,0.2670285348648921,0.26790955698256413,0.26930507814771265
0.28707109607582065,0.2850686434966077,0.2818111775237309,0.23456894672217735,0.28309389928928574,0.27221618808171166,0.27944315323644775,0.28260065293938086,0.2814787860204763
0.2817866951376826,0.2666450039798911,0.2933409875977492,0.24820148960259714,0.29237694480603976,0.2774283672959655,0.2880344298076908,0.28403090844159967,0.2855580402928493
0.2894330610155935,0.2715947669508965,0.3138911038869475,0.269545663655448,0.3176454293584006,0.30138424173392425,0.308916032631827,0.30658851740432674,0.31056649155786226
0.3012377082275542,0.28336481501023586,0.3053779537779456,0.2633622355094395,0.3095199851221352,0.29390694538534823,0.30346606909317586,0.30260186956431934,0.30347885545520475
0.2817639519458908,0.270860696478026,0.2813887385835664,0.2306290069990529,0.28272150831382264,0.2665048957787222,0.28071819705904766,0.2831117574955275,0.28499948328445585
0.2843274272154847,0.2668074337994432,0.28814020147188496,0.23818461145542238,0.28826855459843304,0.27086205833262617,0.2890789474100954,0.28951501892198783,0.29265058272754413
0.28744139553027404,0.2651809320328269,0.2772160180611785,0.25153081506260144,0.27716215789808546,0.2696197505526242,0.27375580230578456,0.2759477031279099,0.2766546635645939
0.2852608682296854,0.2740258298562451,0.257665239630881,0.22827309524098455,0.2560042372830301,0.2505422497653733,0.25652370892632265,0.26075810825930906,0.26137448834563565
0.31048135660204396,0.3123044859209811,0.33186260775173815,0.27515588034422284,0.3281139334455519,0.31365873768168745,0.31436954452574845,0.3102987387921425,0.31423871891237487
0.30811734945649033,0.2846447456463874,0.31612096009298074,0.26857404062503654,0.3176392402309052,0.2977051269989664,0.31881706647726715,0.31542851873998784,0.3217027648908807
0.3972541685374184,0.34507948546580874,0.38408955581844195,0.3251241726293735,0.3831146383672384,0.34898466392049754,0.3707858431314926,0.35534686399838,0.3658359945650316
0.43661474487273116,0.3434214957444195,0.3571457907437408,0.29857121895225475,0.3563290955559224,0.30573201846737513,0.3800849234657895,0.37032044952753596,0.37272827730449876
0.4016592320068674,0.3409390041601728,0.38962192494868336,0.35369223863251714,0.38759622189376947,0.36594507683798283,0.3793315794020561,0.3684557358789918,0.37390868417453615
0.38149770029782115,0.3172677985889887,0.3509184025879753,0.3009164440375281,0.35322948189047965,0.32541682545206013,0.34788244911507266,0.34116285734105467,0.3506335301235322
0.3543494103715079,0.32609966715347494,0.35324864848219617,0.30695979218626945,0.35134202867096354,0.3349055516382333,0.3228787543656663,0.32114926537522764,0.33051031486034427
0.3164120986376496,0.32152120152163083,0.3343943607426802,0.2715352833156327,0.3386041386135101,0.3188088739701387,0.31862772677781426,0.3204458323941965,0.3258596229195919
0.2802742825541071,0.267893476429181,0.30279079238138346,0.259456498135873,0.30468697230532465,0.2954249374556762,0.29809652351170135,0.29170069831165485,0.3011528990457843
0.33855079861745263,0.3300579263113435,0.31223429448623957,0.26089725095548577,0.3157385692534063,0.3008904933158747,0.3110084139874307,0.3055107237061044,0.30590035342890204
0.2672895651490755,0.23425123592464026,0.2806838899835039,0.22426256975636247,0.2850015083375019,0.26052780899566325,0.28403665382285215,0.28682434509185467,0.288885692430749
0.32926963601569337,0.3016536043401266,0.31393046098883054,0.2514646199554026,0.317104055671705,0.2868087868582397,0.3117987671583116,0.3125180685393045,0.3281766930473612
0.3154203060806291,0.2751624183220824,0.3240368084993353,0.28881658666101495,0.3286807937614485,0.30920904401202876,0.32077579866268663,0.3182966389885003,0.3225243113711145
0.3280529661561026,0.3221958752925576,0.3223173320145597,0.268654970657581,0.31926635162119565,0.30407709945668593,0.308197696990421,0.3043546144182991,0.31108432646416684
0.27827067028289787,0.2910430127271548,0.2835058841334106,0.2372422499352478,0.2896975850655079,0.27475828235990274,0.28126001578151716,0.2817479383594283,0.28315152686852546
0.29838144247296067,0.2869366075713045,0.2905125525062583,0.24108768344560505,0.2959536626751591,0.27911846608373464,0.2853812331771097,0.28513883628207826,0.2867099631402314
0.27972478675451384,0.2813685507991038,0.28311117032083394,0.23174723036842737,0.2801632797471453,0.2653272775226512,0.27158289338218555,0.265441118067753,0.2708452468654373
0.2596509719384022,0.24537621673834903,0.24097392486991745,0.19698657962278712,0.24494614629397882,0.22902415474246784,0.2507122678806025,0.2515320459850119,0.26038056588937725
0.2532650804652329,0.2456778039169782,0.2233889038517698,0.18863412860436257,0.22672229569576516,0.21476270743542672,0.2369586617632922,0.23846171150081216,0.2435629208133293
0.2952704932972266,0.27590120441955773,0.2929909538887625,0.2542393755550076,0.29235104932775513,0.28225695941824214,0.28966288282789254,0.289192934632997,0.29126124336722387
0.2664634619333808,0.2544357572699557,0.2586257961295091,0.22282973736425257,0.2612173592903381,0.2504048350874804,0.260341183040495,0.26110372064688536,0.26482744730113855
0.27418492784060394,0.26314810808223316,0.268654453612857,0.2272417286250588,0.2691977001364247,0.2584464524419803,0.2633853689353868,0.26307549522012375,0.26675553767160465
0.26902429014992874,0.25480814901867566,0.2606162528423748,0.21945162790218994,0.2654258634632667,0.2508220786079434,0.27164010987004916,0.2720217356301386,0.2739012889128832
0.2576670711099491,0.2606481760304897,0.2634174016675848,0.2202633796406737,0.26149368607110746,0.25387157097760116,0.2650235362745515,0.2623386172686763,0.26557002610545793
0.376483154197503,0.38311676211740536,0.3745242456098816,0.31175383581003174,0.37503311713479637,0.3529010095638108,0.3542418922983106,0.3545993146274239,0.35664865202821033
0.3317944959797153,0.3418190336395081,0.3270713238198599,0.2750186524165648,0.3320279914404683,0.3077261802424625,0.3201309349364255,0.31932895484811386,0.32375443310140967
0.3322195180053596,0.3350009654715656,0.33838772611595186,0.29865072807313403,0.3387636762119193,0.3249498785185831,0.3250878493041433,0.3234875601980961,0.33261591897270254
0.39318861283194767,0.38042272083194867,0.3851090249317001,0.3371293987553292,0.3869542604017311,0.37335350122747635,0.3684941334482222,0.37254124406579764,0.36579361709018454
0.36436387604606,0.3360683503844159,0.3464243005342401,0.30725357043718443,0.3446395315905821,0.3326302855293954,0.3321164059521554,0.32691041371875756,0.3265961897718535
0.36225678102903497,0.3445995461345544,0.3324250036215066,0.29637160656085515,0.3368774036618487,0.3176383277873621,0.33250379879541725,0.3270089654513182,0.33000317493324466
